text_id,id,token_in_Indonesian,token_in_English,entity,argument
BAN-00022,BAN-00022.025,masyarakat,public,O,O
BAN-00022,BAN-00022.026,yang,Which,O,O
BAN-00022,BAN-00022.027,berada,is at,O,O
BAN-00022,BAN-00022.028,di,in,O,O
BAN-00022,BAN-00022.029,pesisir,coast,O,O
BAN-00022,BAN-00022.030,pantai,beach,O,O
BAN-00022,BAN-00022.031,diharapkan,expected,O,O
BAN-00022,BAN-00022.032,agar,so that,O,O
BAN-00022,BAN-00022.033,tetap,still,O,O
BAN-00022,BAN-00022.034,waspada,alert,O,O
BAN-00022,BAN-00022.035,terhadap,to,O,O
BAN-00022,BAN-00022.036,dampak,impact,O,O
BAN-00022,BAN-00022.037,yang,Which,O,O
BAN-00022,BAN-00022.038,ditimbulkan,caused,O,O
BAN-00023,BAN-00023.001,puji,praise,O,O
BAN-00023,BAN-00023.002,tuhan,Lord,O,O
BAN-00023,BAN-00023.003,sekarang,Now,O,O
BAN-00023,BAN-00023.004,jadi,So,O,O
BAN-00023,BAN-00023.005,enggak,No,O,O
BAN-00023,BAN-00023.006,terlalu,too,O,O
BAN-00023,BAN-00023.007,malu,Embarrassed,O,O
BAN-00023,BAN-00023.008,kalo,if,O,O
BAN-00023,BAN-00023.009,ada,There is,O,O
BAN-00023,BAN-00023.010,airport,airports,O,O
BAN-00023,BAN-00023.011,di,in,O,O
BAN-00023,BAN-00023.012,indonesia,Indonesia,B-LOC,PLACE-ARG
BAN-00023,BAN-00023.013,yang,Which,O,O
BAN-00023,BAN-00023.014,kebanjiran,flooded,B-EVE,FALSE-EVENT
BAN-00023,BAN-00023.015,wong,man,O,O
BAN-00023,BAN-00023.016,airport,airports,O,O
BAN-00023,BAN-00023.017,di,in,O,O
BAN-00023,BAN-00023.018,amerika,American,B-PLOC,PLACE-ARG
BAN-00023,BAN-00023.019,saja,just,O,O
BAN-00023,BAN-00023.020,bisa,Can,O,O
BAN-00023,BAN-00023.021,banjir,flood,B-EVE,FALSE-EVENT
BAN-00023,BAN-00023.022,airport,airports,O,O
BAN-00023,BAN-00023.023,di,in,O,O
BAN-00023,BAN-00023.024,new,new,B-PLOC,PLACE-ARG
BAN-00023,BAN-00023.025,york,york,I-PLOC,PLACE-ARG
BAN-00023,BAN-00023.026,kebanjiran,flooded,B-EVE,FALSE-EVENT
BAN-00024,BAN-00024.001,banjir,flood,B-EVE,FLOOD-EVENT
BAN-00024,BAN-00024.002,di,in,O,O
BAN-00024,BAN-00024.003,wilayah,region,O,O
BAN-00024,BAN-00024.004,tlogopojok,tlogocorner,B-LOC,PLACE-ARG
BAN-00024,BAN-00024.005,perempatan,intersection,O,O
BAN-00024,BAN-00024.006,petrokimia,petrochemical,O,O
BAN-00024,BAN-00024.007,gresik,Gresik,B-PLOC,PLACE-ARG
BAN-00024,BAN-00024.008,video,videos,O,O
BAN-00024,BAN-00024.009,kiriman,delivery,O,O
BAN-00024,BAN-00024.010,:,:,O,O
BAN-00024,BAN-00024.011,roby_fan,roby_fan,O,O
BAN-00025,BAN-00025.001,abah,Dad,O,O
BAN-00025,BAN-00025.002,ku,my,O,O
BAN-00025,BAN-00025.003,kota,city,B-LOC,PLACE-ARG
BAN-00025,BAN-00025.004,malang,poor,I-LOC,PLACE-ARG
BAN-00025,BAN-00025.005,amat,very,O,O
BAN-00025,BAN-00025.006,cantik,Beautiful,O,O
BAN-00025,BAN-00025.007,dengan,with,O,O
BAN-00025,BAN-00025.008,taman,park,O,O
BAN-00025,BAN-00025.009,tata,arrange,O,O
BAN-00025,BAN-00025.010,kota,city,O,O
BAN-00025,BAN-00025.011,&,&,O,O
BAN-00025,BAN-00025.012,jalan,road,O,O
BAN-00025,BAN-00025.013,yang,Which,O,O
BAN-00025,BAN-00025.014,indah,beautiful,O,O
BAN-00025,BAN-00025.015,tapi,But,O,O
BAN-00025,BAN-00025.016,itu,That,O,O
BAN-00025,BAN-00025.017,sebelum,before,O,O
BAN-00025,BAN-00025.018,banjir,flood,B-EVE,FALSE-EVENT
BAN-00025,BAN-00025.019,di,in,O,O
BAN-00025,BAN-00025.020,jalanan,street,O,O
BAN-00025,BAN-00025.021,utama,main,O,O
BAN-00025,BAN-00025.022,dikata,said,O,O
BAN-00025,BAN-00025.023,hujan,Rain,O,O
BAN-00025,BAN-00025.024,deras,torrential,O,O
BAN-00025,BAN-00025.025,tingkat,level,O,O
BAN-00025,BAN-00025.026,kemacetan,congestion,O,O
BAN-00025,BAN-00025.027,meningkat,increase,O,O
BAN-00025,BAN-00025.028,dan,And,O,O
BAN-00025,BAN-00025.029,parkir,parking,O,O
BAN-00025,BAN-00025.030,liar,wild,O,O
BAN-00025,BAN-00025.031,menghiasi,decorate,O,O
BAN-00025,BAN-00025.032,tiap,each,O,O
BAN-00025,BAN-00025.033,gerai,outlet,O,O
BAN-00025,BAN-00025.034,di,in,O,O
BAN-00025,BAN-00025.035,malang,poor,B-LOC,PLACE-ARG
BAN-00025,BAN-00025.036,masih,Still,O,O
BAN-00025,BAN-00025.037,'beautiful,'beautiful,O,O
BAN-00025,BAN-00025.038,malang,poor,B-LOC,PLACE-ARG
BAN-00025,BAN-00025.039,',',O,O
BAN-00025,BAN-00025.040,kah,huh,O,O
BAN-00025,BAN-00025.041,?,?,O,O
BAN-00026,BAN-00026.001,tkpm,tkpm,O,O
BAN-00026,BAN-00026.002,ara,fig,O,O
BAN-00026,BAN-00026.003,kuda,horse,O,O
BAN-00026,BAN-00026.004,pulih,recover,O,O
BAN-00026,BAN-00026.005,sepenuhnya,fully,O,O
BAN-00026,BAN-00026.006,selepas,after,O,O
BAN-00026,BAN-00026.007,banjir,flood,B-EVE,FALSE-EVENT
BAN-00026,BAN-00026.008,november,November,B-ARG,TIME-ARG
BAN-00026,BAN-00026.009,2017,2017,B-ARG,TIME-ARG
BAN-00026,BAN-00026.010,semoga,Hopefully,O,O
BAN-00026,BAN-00026.011,pengeluaran,expenditure,O,O
BAN-00026,BAN-00026.012,sayur,vegetable,O,O
BAN-00026,BAN-00026.013,sayuran,vegetables,O,O
BAN-00026,BAN-00026.014,dapat,can,O,O
BAN-00026,BAN-00026.015,di,in,O,O
BAN-00026,BAN-00026.016,tingkatkan,upgrade,O,O
BAN-00026,BAN-00026.017,tahun,year,O,O
BAN-00026,BAN-00026.018,ini,This,O,O
BAN-00027,BAN-00027.001,sedang,currently,O,O
BAN-00027,BAN-00027.002,berlangsung,taking place,O,O
BAN-00027,BAN-00027.003,pengobatan,treatment,O,O
BAN-00027,BAN-00027.004,massal,mass,O,O
BAN-00027,BAN-00027.005,dari,from,O,O
BAN-00027,BAN-00027.006,untuk,For,O,O
BAN-00027,BAN-00027.007,korban,victim,O,O
BAN-00027,BAN-00027.008,banjir,flood,B-EVE,FALSE-EVENT
BAN-00027,BAN-00027.009,di,in,O,O
BAN-00027,BAN-00027.010,monggo,please,O,O
BAN-00027,BAN-00027.011,merapat,docked,O,O
BAN-00028,BAN-00028.001,hanyutkan,drift away,B-ARG,AFFECTEDOBJECTS-ARG
BAN-00028,BAN-00028.002,dua,two,I-ARG,AFFECTEDOBJECTS-ARG
BAN-00028,BAN-00028.003,jembatan,bridge,I-ARG,AFFECTEDOBJECTS-ARG
BAN-00028,BAN-00028.004,banjir,flood,B-EVE,FLOOD-EVENT
BAN-00028,BAN-00028.005,di,in,O,O
BAN-00028,BAN-00028.006,banyuwangi,Banyuwangi,B-LOC,PLACE-ARG
BAN-00028,BAN-00028.007,juga,Also,O,O
BAN-00028,BAN-00028.008,terjang,lunge,B-ARG,AFFECTEDOBJECTS-ARG
BAN-00028,BAN-00028.009,lima,five,I-ARG,AFFECTEDOBJECTS-ARG
BAN-00028,BAN-00028.010,desa,village,I-ARG,AFFECTEDOBJECTS-ARG
BAN-00028,BAN-00028.011,:,:,O,O
BAN-00028,BAN-00028.012,kabid,head of division,B-ORG,OFFICER-ARG
BAN-00028,BAN-00028.013,kedaruratan,emergency,I-ORG,OFFICER-ARG
BAN-00028,BAN-00028.014,dan,And,I-ORG,OFFICER-ARG
BAN-00028,BAN-00028.015,logistik,logistics,I-ORG,OFFICER-ARG
BAN-00028,BAN-00028.016,bpbd,bpbd,I-ORG,OFFICER-ARG
BAN-00028,BAN-00028.017,banyuwangi,Banyuwangi,B-PLOC,PLACE-ARG
BAN-00028,BAN-00028.018,eka,eka,O,O
BAN-00028,BAN-00028.019,muharam,sacred,O,O
BAN-00028,BAN-00028.020,menginstruksikan,instruct,O,O
BAN-00028,BAN-00028.021,supaya,so,O,O
BAN-00028,BAN-00028.022,segera,quick,O,O
BAN-00028,BAN-00028.023,menurunkan,lower,O,O
BAN-00028,BAN-00028.024,tim,team,B-ARG,OFFICER-ARG
BAN-00028,BAN-00028.025,reaksi,reaction,I-ARG,OFFICER-ARG
BAN-00028,BAN-00028.026,cepat,fast,I-ARG,OFFICER-ARG
BAN-00028,BAN-00028.027,(,(,O,O
BAN-00028,BAN-00028.028,trc,trc,B-ARG,OFFICER-ARG
BAN-00028,BAN-00028.029,),),O,O
BAN-00028,BAN-00028.030,petugas,officer,O,O
BAN-00028,BAN-00028.031,juga,Also,O,O
BAN-00028,BAN-00028.032,diminta,requested,O,O
BAN-00028,BAN-00028.033,segera,quick,O,O
BAN-00028,BAN-00028.034,melakukan,do,O,O
BAN-00028,BAN-00028.035,assesment,assessment,O,O
BAN-00028,BAN-00028.036,perihal,regarding,O,O
BAN-00029,BAN-00029.001,bpbd,bpbd,B-ORG,OFFICER-ARG
BAN-00029,BAN-00029.002,pemerintah,government,B-ORG,OFFICER-ARG
BAN-00029,BAN-00029.003,dunia,world,O,O
BAN-00029,BAN-00029.004,usaha,business,O,O
BAN-00029,BAN-00029.005,dan,And,O,O
BAN-00029,BAN-00029.006,masyarakat,public,O,O
BAN-00029,BAN-00029.007,gotong,mutual,O,O
BAN-00029,BAN-00029.008,royong,work together,O,O
BAN-00029,BAN-00029.009,penanganan,handling,O,O
BAN-00029,BAN-00029.010,bencana,disaster,O,O
BAN-00029,BAN-00029.011,banjir,flood,B-EVE,FLOOD-EVENT
BAN-00029,BAN-00029.012,di,in,O,O
BAN-00029,BAN-00029.013,kecamatan,subdistrict,B-LOC,PLACE-ARG
BAN-00029,BAN-00029.014,pesanggaran,budget,I-LOC,PLACE-ARG
BAN-00030,BAN-00030.001,konsumsi,consumption,O,O
BAN-00030,BAN-00030.002,siap,Ready,O,O
BAN-00030,BAN-00030.003,di,in,O,O
BAN-00030,BAN-00030.004,bungkus,wrap,O,O
BAN-00030,BAN-00030.005,untuk,For,O,O
BAN-00030,BAN-00030.006,kemudian,Then,O,O
BAN-00030,BAN-00030.007,akan,will,O,O
BAN-00030,BAN-00030.008,segera,quick,O,O
BAN-00030,BAN-00030.009,di,in,O,O
BAN-00030,BAN-00030.010,distribusikan,distribute,O,O
BAN-00030,BAN-00030.011,ke,to,O,O
BAN-00030,BAN-00030.012,masyarakat,public,O,O
BAN-00030,BAN-00030.013,terdampak,affected,O,O
BAN-00030,BAN-00030.014,banjir,flood,B-EVE,FLOOD-EVENT
BAN-00030,BAN-00030.015,di,in,O,O
BAN-00030,BAN-00030.016,wilayah,region,O,O
BAN-00030,BAN-00030.017,kecamatan,subdistrict,B-LOC,PLACE-ARG
BAN-00030,BAN-00030.018,pesanggaran,budget,I-LOC,PLACE-ARG
BAN-00031,BAN-00031.001,anggota,member,O,O
BAN-00031,BAN-00031.002,rela,willing,O,O
BAN-00031,BAN-00031.003,pekan,week,O,O
BAN-00031,BAN-00031.004,sedang,currently,O,O
BAN-00031,BAN-00031.005,membantu,help,O,O
BAN-00031,BAN-00031.006,mengangkat,lift,O,O
BAN-00031,BAN-00031.007,barang-barang,goods,O,O
BAN-00031,BAN-00031.008,dan,And,O,O
BAN-00031,BAN-00031.009,membersih,clean,O,O
BAN-00031,BAN-00031.010,bahan,material,O,O
BAN-00031,BAN-00031.011,kperluan,need,O,O
BAN-00031,BAN-00031.012,mangsa,prey,O,O
BAN-00031,BAN-00031.013,banjir,flood,B-EVE,FALSE-EVENT
BAN-00031,BAN-00031.014,di,in,O,O
BAN-00031,BAN-00031.015,pp,pp,O,O
BAN-00031,BAN-00031.016,suka,Like,O,O
BAN-00031,BAN-00031.017,temai,theme,O,O
BAN-00031,BAN-00031.018,pekan,week,O,O
BAN-00032,BAN-00032.001,bantuan,help,O,O
BAN-00032,BAN-00032.002,sumbangan,donation,O,O
BAN-00032,BAN-00032.003,banjir,flood,B-EVE,FALSE-EVENT
BAN-00032,BAN-00032.004,diserahkan,submitted,O,O
BAN-00032,BAN-00032.005,kepada,to,O,O
BAN-00032,BAN-00032.006,staf,staff,O,O
BAN-00032,BAN-00032.007,ump,ump,O,O
BAN-00032,BAN-00032.008,yang,Which,O,O
BAN-00032,BAN-00032.009,terlibat,involved,O,O
BAN-00032,BAN-00032.010,di,in,O,O
BAN-00032,BAN-00032.011,dalam,in,O,O
BAN-00032,BAN-00032.012,banjir,flood,B-EVE,FALSE-EVENT
BAN-00032,BAN-00032.013,di,in,O,O
BAN-00032,BAN-00032.014,pekan,week,O,O
BAN-00033,BAN-00033.001,anggota,member,O,O
BAN-00033,BAN-00033.002,rela,willing,O,O
BAN-00033,BAN-00033.003,pekan,week,O,O
BAN-00033,BAN-00033.004,sedang,currently,O,O
BAN-00033,BAN-00033.005,membantu,help,O,O
BAN-00033,BAN-00033.006,memasak,cook,O,O
BAN-00033,BAN-00033.007,menyediakan,provide,O,O
BAN-00033,BAN-00033.008,barang-barang,goods,O,O
BAN-00033,BAN-00033.009,dan,And,O,O
BAN-00033,BAN-00033.010,membersih,clean,O,O
BAN-00033,BAN-00033.011,bahan,material,O,O
BAN-00033,BAN-00033.012,kperluan,need,O,O
BAN-00033,BAN-00033.013,mangsa,prey,O,O
BAN-00033,BAN-00033.014,banjir,flood,B-EVE,FALSE-EVENT
BAN-00033,BAN-00033.015,di,in,O,O
BAN-00033,BAN-00033.016,pp,pp,O,O
BAN-00033,BAN-00033.017,suka,Like,O,O
BAN-00033,BAN-00033.018,sri,sri,O,O
BAN-00033,BAN-00033.019,mutiara,pearl,O,O
BAN-00033,BAN-00033.020,sg,sg,O,O
BAN-00033,BAN-00033.021,miang,miang,O,O
BAN-00034,BAN-00034.001,memiliki,own,O,O
BAN-00034,BAN-00034.002,visi,vision,O,O
BAN-00034,BAN-00034.003,dan,And,O,O
BAN-00034,BAN-00034.004,misi,mission,O,O
BAN-00034,BAN-00034.005,mampu,capable,O,O
BAN-00034,BAN-00034.006,mengatasi,overcome,O,O
BAN-00034,BAN-00034.007,banjir,flood,B-EVE,FALSE-EVENT
BAN-00034,BAN-00034.008,sangatlah,very,O,O
BAN-00034,BAN-00034.009,diperlukan,required,O,O
BAN-00034,BAN-00034.010,oleh,by,O,O
BAN-00034,BAN-00034.011,pemimpin,leader,B-ORG,OFFICER-ARG
BAN-00034,BAN-00034.012,pontianak,Pontianak,B-PLOC,PLACE-ARG
BAN-00034,BAN-00034.013,di,in,O,O
BAN-00034,BAN-00034.014,masa,period,O,O
BAN-00034,BAN-00034.015,mendatang,coming,O,O
BAN-00034,BAN-00034.016,meninggikan,elevate,O,O
BAN-00034,BAN-00034.017,badan,body,O,O
BAN-00034,BAN-00034.018,jalan,road,O,O
BAN-00034,BAN-00034.019,bukanlah,it's not,O,O
BAN-00034,BAN-00034.020,solusi,solution,O,O
BAN-00034,BAN-00034.021,jangka,term,O,O
BAN-00034,BAN-00034.022,panjang,long,O,O
BAN-00034,BAN-00034.023,imbasnya,the impact,O,O
BAN-00034,BAN-00034.024,rumah,House,B-ARG,AFFECTEDOBJECTS-ARG
BAN-00034,BAN-00034.025,warga,inhabitant,I-ARG,AFFECTEDOBJECTS-ARG
BAN-00034,BAN-00034.026,tergenang,flooded,I-ARG,AFFECTEDOBJECTS-ARG
BAN-00035,BAN-00035.001,banjir,flood,B-EVE,FLOOD-EVENT
BAN-00035,BAN-00035.002,lahar,lava,I-EVE,FLOOD-EVENT
BAN-00035,BAN-00035.003,hujan,Rain,O,O
BAN-00035,BAN-00035.004,membawa,bring,B-ARG,INFORMATION-ARG
BAN-00035,BAN-00035.005,material,material,I-ARG,INFORMATION-ARG
BAN-00035,BAN-00035.006,erupsi,eruption,I-ARG,INFORMATION-ARG
BAN-00035,BAN-00035.007,gunung,mountain,I-ARG,INFORMATION-ARG
BAN-00035,BAN-00035.008,agung,great,I-ARG,INFORMATION-ARG
BAN-00035,BAN-00035.009,di,in,O,O
BAN-00035,BAN-00035.010,sungai,river,B-LOC,PLACE-ARG
BAN-00035,BAN-00035.011,yeh,yeah,I-LOC,PLACE-ARG
BAN-00035,BAN-00035.012,sah,legitimate,I-LOC,PLACE-ARG
BAN-00035,BAN-00035.013,mulai,start,O,O
BAN-00035,BAN-00035.014,13/1/2018,1/13/2018,B-ARG,TIME-ARG
BAN-00035,BAN-00035.015,pukul,o'clock,B-ARG,TIME-ARG
BAN-00035,BAN-00035.016,0:16:15,0:16:15,I-ARG,TIME-ARG
BAN-00035,BAN-00035.017,wita,wita,I-ARG,TIME-ARG
BAN-00035,BAN-00035.018,jangan,Don't,O,O
BAN-00035,BAN-00035.019,menonton,watch,O,O
BAN-00035,BAN-00035.020,di,in,O,O
BAN-00035,BAN-00035.021,atas,on,O,O
BAN-00035,BAN-00035.022,jembatan,bridge,O,O
BAN-00035,BAN-00035.023,berbahaya,dangerous,O,O
BAN-00036,BAN-00036.001,polling,poll,O,O
BAN-00036,BAN-00036.002,:,:,O,O
BAN-00036,BAN-00036.003,menurut,according to,O,O
BAN-00036,BAN-00036.004,anda,You,O,O
BAN-00036,BAN-00036.005,apa,What,O,O
BAN-00036,BAN-00036.006,faktor,factor,O,O
BAN-00036,BAN-00036.007,utama,main,O,O
BAN-00036,BAN-00036.008,penyebab,reason,O,O
BAN-00036,BAN-00036.009,genangan,puddle,O,O
BAN-00036,BAN-00036.010,banjir,flood,B-EVE,FLOOD-EVENT
BAN-00036,BAN-00036.011,di,in,O,O
BAN-00036,BAN-00036.012,kota,city,B-LOC,PLACE-ARG
BAN-00036,BAN-00036.013,pontianak,Pontianak,I-LOC,PLACE-ARG
BAN-00036,BAN-00036.014,hari,day,O,O
BAN-00036,BAN-00036.015,ini,This,O,O
BAN-00036,BAN-00036.016,?,?,O,O
BAN-00037,BAN-00037.001,naik,go on,O,O
BAN-00037,BAN-00037.002,motor,motor,O,O
BAN-00037,BAN-00037.003,di,in,O,O
BAN-00037,BAN-00037.004,lombok,Lombok,B-LOC,PLACE-ARG
BAN-00037,BAN-00037.005,pas,just right,O,O
BAN-00037,BAN-00037.006,banjir,flood,B-EVE,FLOOD-EVENT
BAN-00037,BAN-00037.007,lalu,Then,O,O
BAN-00037,BAN-00037.008,snorkeling,snorkeling,O,O
BAN-00037,BAN-00037.009,di,in,O,O
BAN-00037,BAN-00037.010,gili,dyke,O,O
BAN-00037,BAN-00037.011,cek,check,O,O
BAN-00037,BAN-00037.012,video,videos,O,O
BAN-00037,BAN-00037.013,full-nya,its full,O,O
BAN-00037,BAN-00037.014,di,in,O,O
BAN-00037,BAN-00037.015,:,:,O,O
BAN-00038,BAN-00038.001,rt,rt,O,O
BAN-00038,BAN-00038.002,:,:,O,O
BAN-00038,BAN-00038.003,pekan,week,O,O
BAN-00038,BAN-00038.004,anggota,member,O,O
BAN-00038,BAN-00038.005,rela,willing,O,O
BAN-00038,BAN-00038.006,membantu,help,O,O
BAN-00038,BAN-00038.007,mengagihkan,share,O,O
BAN-00038,BAN-00038.008,barang-barang,goods,O,O
BAN-00038,BAN-00038.009,kperluan,need,O,O
BAN-00038,BAN-00038.010,mangsa2,prey2,O,O
BAN-00038,BAN-00038.011,banjir,flood,B-EVE,FALSE-EVENT
BAN-00038,BAN-00038.012,di,in,O,O
BAN-00038,BAN-00038.013,pp,pp,O,O
BAN-00038,BAN-00038.014,suka,Like,O,O
BAN-00038,BAN-00038.015,temai,theme,O,O
BAN-00039,BAN-00039.001,petugas,officer,O,O
BAN-00039,BAN-00039.002,perawatan,maintenance,O,O
BAN-00039,BAN-00039.003,jalan,road,O,O
BAN-00039,BAN-00039.004,rel,rail,O,O
BAN-00039,BAN-00039.005,sedang,currently,O,O
BAN-00039,BAN-00039.006,melakukan,do,O,O
BAN-00039,BAN-00039.007,penambahan,addition,O,O
BAN-00039,BAN-00039.008,batu,rock,O,O
BAN-00039,BAN-00039.009,ballast,ballast,O,O
BAN-00039,BAN-00039.010,di,in,O,O
BAN-00039,BAN-00039.011,sepanjang,throughout,O,O
BAN-00039,BAN-00039.012,rel,rail,O,O
BAN-00039,BAN-00039.013,yang,Which,O,O
BAN-00039,BAN-00039.014,terkena,caught,O,O
BAN-00039,BAN-00039.015,banjir,flood,B-EVE,FALSE-EVENT
BAN-00039,BAN-00039.016,di,in,O,O
BAN-00039,BAN-00039.017,porong,porong,O,O
BAN-00039,BAN-00039.018,dengan,with,O,O
BAN-00039,BAN-00039.019,menggunakan,use,O,O
BAN-00039,BAN-00039.020,kak,Sis,O,O
BAN-00039,BAN-00039.021,hokuriku,my hokuri,O,O
BAN-00040,BAN-00040.001,|,|,O,O
BAN-00040,BAN-00040.002,banjir,flood,B-EVE,FALSE-EVENT
BAN-00040,BAN-00040.003,:,:,O,O
BAN-00040,BAN-00040.004,3,3,B-ARG,AFFECTEDOBJECTS-ARG
BAN-00040,BAN-00040.005,sekolah,school,I-ARG,AFFECTEDOBJECTS-ARG
BAN-00040,BAN-00040.006,di,in,O,O
BAN-00040,BAN-00040.007,kluang,kluang,B-LOC,PLACE-ARG
BAN-00040,BAN-00040.008,ditutup,closed,O,O
BAN-00041,BAN-00041.001,alasan,reason,O,O
BAN-00041,BAN-00041.002,para,para,O,O
BAN-00041,BAN-00041.003,pedagang,trader,O,O
BAN-00041,BAN-00041.004,bahwa,that,O,O
BAN-00041,BAN-00041.005,kenaikan,increase,O,O
BAN-00041,BAN-00041.006,harga,price,O,O
BAN-00041,BAN-00041.007,beras,rice,O,O
BAN-00041,BAN-00041.008,disebabkan,caused,O,O
BAN-00041,BAN-00041.009,banyaknya,many,O,O
BAN-00041,BAN-00041.010,petani,farmer,O,O
BAN-00041,BAN-00041.011,gagal,fail,O,O
BAN-00041,BAN-00041.012,panen,harvest,O,O
BAN-00041,BAN-00041.013,akibat,consequence,O,O
BAN-00041,BAN-00041.014,banjir,flood,B-EVE,FALSE-EVENT
BAN-00041,BAN-00041.015,dianggap,considered,O,O
BAN-00041,BAN-00041.016,tidak,No,O,O
BAN-00041,BAN-00041.017,masuk,enter,O,O
BAN-00041,BAN-00041.018,akal,sense,O,O
BAN-00041,BAN-00041.019,o/,o/,O,O
BAN-00041,BAN-00041.020,para,para,O,O
BAN-00041,BAN-00041.021,petani,farmer,O,O
BAN-00041,BAN-00041.022,di,in,O,O
BAN-00041,BAN-00041.023,desa,village,B-LOC,PLACE-ARG
BAN-00041,BAN-00041.024,ngeluk,hug,I-LOC,PLACE-ARG
BAN-00041,BAN-00041.025,kecamatan,subdistrict,B-PLOC,PLACE-ARG
BAN-00041,BAN-00041.026,penawangan,captivity,I-PLOC,PLACE-ARG
BAN-00041,BAN-00041.027,kabupaten,regency,B-PLOC,PLACE-ARG
BAN-00041,BAN-00041.028,grobogan,Grobogan,I-PLOC,PLACE-ARG
BAN-00041,BAN-00041.029,nasibmu,your fate,O,O
BAN-00041,BAN-00041.030,petani,farmer,O,O
BAN-00041,BAN-00041.031,kini,now,O,O
BAN-00041,BAN-00041.032,masih,Still,O,O
BAN-00041,BAN-00041.033,mau,Want to,O,O
BAN-00041,BAN-00041.034,2,2,O,O
BAN-00041,BAN-00041.035,periode,period,O,O
BAN-00041,BAN-00041.036,?,?,O,O
BAN-00042,BAN-00042.001,cuaca,weather,O,O
BAN-00042,BAN-00042.002,semakin,the more,O,O
BAN-00042,BAN-00042.003,baik,Good,O,O
BAN-00042,BAN-00042.004,membolehkan,allow,O,O
BAN-00042,BAN-00042.005,anggota,member,O,O
BAN-00042,BAN-00042.006,1,1,O,O
BAN-00042,BAN-00042.007,kad,card,O,O
BAN-00042,BAN-00042.008,bantu,help,O,O
BAN-00042,BAN-00042.009,mangsa2,prey2,O,O
BAN-00042,BAN-00042.010,banjir,flood,B-EVE,FALSE-EVENT
BAN-00042,BAN-00042.011,di,in,O,O
BAN-00042,BAN-00042.012,pp,pp,O,O
BAN-00042,BAN-00042.013,balai,hall,O,O
BAN-00042,BAN-00042.014,raya,kingdom,O,O
BAN-00042,BAN-00042.015,kg,kg,O,O
BAN-00042,BAN-00042.016,setajam,as sharp,O,O
BAN-00042,BAN-00042.017,rompin,vestn,O,O
BAN-00042,BAN-00042.018,pulang,go home,O,O
BAN-00042,BAN-00042.019,ke,to,O,O
BAN-00042,BAN-00042.020,kediaman,residence,O,O
BAN-00042,BAN-00042.021,masing-masing,each,O,O
BAN-00043,BAN-00043.001,15/1,1/15,O,O
BAN-00043,BAN-00043.002,-,-,O,O
BAN-00043,BAN-00043.003,sekitar,around,O,O
BAN-00043,BAN-00043.004,penghantaran,delivery,O,O
BAN-00043,BAN-00043.005,bantuan,help,O,O
BAN-00043,BAN-00043.006,bekalan,supplies,O,O
BAN-00043,BAN-00043.007,makanan,food,O,O
BAN-00043,BAN-00043.008,banjir,flood,B-EVE,FALSE-EVENT
BAN-00043,BAN-00043.009,untuk,For,O,O
BAN-00043,BAN-00043.010,ladang-ladang,fields,O,O
BAN-00043,BAN-00043.011,di,in,O,O
BAN-00043,BAN-00043.012,kahang,kahang,O,O
BAN-00043,BAN-00043.013,ke,to,O,O
BAN-00043,BAN-00043.014,bilik,room,O,O
BAN-00043,BAN-00043.015,gerakan,movement,O,O
BAN-00043,BAN-00043.016,di,in,O,O
BAN-00043,BAN-00043.017,kg,kg,O,O
BAN-00043,BAN-00043.018,sri,sri,O,O
BAN-00043,BAN-00043.019,lukut,lukut,O,O
BAN-00043,BAN-00043.020,menaiki,climb up,O,O
BAN-00043,BAN-00043.021,trak,truck,O,O
BAN-00043,BAN-00043.022,atm,ATM,O,O
BAN-00043,BAN-00043.023,terima,accept,O,O
BAN-00043,BAN-00043.024,kasih,love,O,O
BAN-00043,BAN-00043.025,kepada,to,O,O
BAN-00043,BAN-00043.026,anggota,member,O,O
BAN-00043,BAN-00043.027,7,7,O,O
BAN-00043,BAN-00043.028,briged,brigade,O,O
BAN-00043,BAN-00043.029,atm,ATM,O,O
BAN-00043,BAN-00043.030,dan,And,O,O
BAN-00043,BAN-00043.031,semua,all,O,O
BAN-00043,BAN-00043.032,yang,Which,O,O
BAN-00043,BAN-00043.033,terlibat,involved,O,O
BAN-00043,BAN-00043.034,membantu,help,O,O
BAN-00043,BAN-00043.035,melancarkan,launch,O,O
BAN-00043,BAN-00043.036,pergerakan,movement,O,O
BAN-00044,BAN-00044.001,akhir,end,O,O
BAN-00044,BAN-00044.002,tahun,year,O,O
BAN-00044,BAN-00044.003,identik,identical,O,O
BAN-00044,BAN-00044.004,dengan,with,O,O
BAN-00044,BAN-00044.005,musim,season,O,O
BAN-00044,BAN-00044.006,hujan,Rain,O,O
BAN-00044,BAN-00044.007,di,in,O,O
BAN-00044,BAN-00044.008,indonesia,Indonesia,B-LOC,PLACE-ARG
BAN-00044,BAN-00044.009,intensitas,intensity,B-ARG,REASON-ARG
BAN-00044,BAN-00044.010,dan,And,I-ARG,REASON-ARG
BAN-00044,BAN-00044.011,curah,bulk,I-ARG,REASON-ARG
BAN-00044,BAN-00044.012,hujan,Rain,I-ARG,REASON-ARG
BAN-00044,BAN-00044.013,yang,Which,I-ARG,REASON-ARG
BAN-00044,BAN-00044.014,tinggi,tall,I-ARG,REASON-ARG
BAN-00044,BAN-00044.015,meningkatkan,increase,O,O
