created_at,id_str,full_text_in_Indonesian,full_text_in_English
2018-01-03 22:50:12+00:00,948687968469884928,1 Truk Semen Kecelakaan Jelang Exit Tol Tegal Parang Jakarta  https://t.co/GdDxi8gy4o,1 Cement Truck Accident Before Exit of Tegal Parang Jakarta Toll Road https://t.co/GdDxi8gy4o
2018-01-03 22:50:15+00:00,948687984118788096,@null Truk Semen Kecelakaan Jelang Exit Tol Tegal Parang Jakarta  https://t.co/mHgcvKXUW7,@null Cement Truck Accident Before Tegal Parang Jakarta Toll Exit https://t.co/mHgcvKXUW7
2018-01-03 22:52:12+00:00,948688475368255491,"05.50 Kecelakaan sebuah Elf terguling di jl Gunung Sahari ( dpn Bank DKI ) arah Mangga dua , proses penanganan petugas #Polri https://t.co/pKjvmm82ja","05.50 Accident of an Elf rolling over on Jl Gunung Sahari (front of Bank DKI) towards Mangga Dua, handling process by #Polri officers https://t.co/pKjvmm82ja"
2018-01-03 22:57:33+00:00,948689818061627392,"Kecelakaan Mobil di KM 93 Cipali Arah Jakarta, Lalu Lintas Macet https://t.co/aHNoFuiLdt","Car accident at KM 93 Cipali towards Jakarta, traffic jam https://t.co/aHNoFuiLdt"
2018-01-03 22:57:33+00:00,948689820645253122,Truk Semen Kecelakaan Jelang Exit Tol Tegal Parang Jakarta https://t.co/PPWu918aug,Cement Truck Accident Before Exit of Tegal Parang Jakarta Toll Road https://t.co/PPWu918aug
2018-01-03 22:58:08+00:00,948689965763850240,Truk Semen Kecelakaan Jelang Exit Tol Tegal Parang Jakarta https://t.co/4e3XZa2ECY https://t.co/WvdVjxQhfd,Cement Truck Accident Before Exit of Tegal Parang Jakarta Toll Road https://t.co/4e3XZa2ECY https://t.co/WvdVjxQhfd
2018-01-03 22:58:22+00:00,948690024073015296,"Telat check in, gegera ada kecelakaan di tol 😔","Late check in, immediately there was an accident on the toll road 😔"
2018-01-03 23:03:11+00:00,948691237749469184,Radio ANDIKA 05.53 Telah terjadi kecelakaan antara dua sepeda motor di Desa Sumberjo Kecamatan Kandat Kabupaten... https://t.co/z4JY2GGT4W,"Radio ANDIKA 05.53 There has been an accident between two motorbikes in Sumberjo Village, Kandat District, Regency... https://t.co/z4JY2GGT4W"
2018-01-03 23:06:31+00:00,948692078107725824,"Kecelakaan Mobil di KM 93 Cipali Arah Jakarta, Lalu Lintas Macet https://t.co/UUW3akgLD6","Car accident at KM 93 Cipali towards Jakarta, traffic jam https://t.co/UUW3akgLD6"
2018-01-03 23:06:32+00:00,948692080917991429,Truk Semen Kecelakaan Jelang Exit Tol Tegal Parang Jakarta https://t.co/UqggiAptAW,Cement Truck Accident Before Exit of Tegal Parang Jakarta Toll Road https://t.co/UqggiAptAW
2018-01-03 23:09:31+00:00,948692829227773952,"LIVE! Kepala Kantor SAR Palembang, Toto Mulyono : 42 org selamat, 2 meninggal dan sejumlah penumpang lainnya masih dicari,  dalam kecelakaan speedboat KM Awat Muda yg terjadi di perairan Tanjung Serai, Banyuasin, Sumsel, pada Rabu sore, sekitar pukul 18.00 WIB. https://t.co/JVSzncalbR","LIVE! Head of the Palembang SAR Office, Toto Mulyono: 42 people survived, 2 died and a number of other passengers are still being sought, in the KM Awat Muda speedboat accident which occurred in the waters of Tanjung Serai, Banyuasin, South Sumatra, on Wednesday afternoon, around 18.00 WIB. https://t.co/JVSzncalbR"
2018-01-03 23:13:25+00:00,948693813551230976,"Karena rl abis kecelakaan gua meski istirahat juga sih, Hiatus aja kali ya. Udah mau sklh juga. Mianhae. )) https://t.co/rl6qgS05FG","Because RL after an accident, even though I'm taking a break, I'll just go on hiatus. I'm about to finish too. Mianhae. )) https://t.co/rl6qgS05FG"
2018-01-03 23:14:34+00:00,948694102417313793,"Kecelakaan Mobil di KM 93 Cipali Arah Jakarta, Lalu Lintas Macet https://t.co/2tS9uCNxuz","Car accident at KM 93 Cipali towards Jakarta, traffic jam https://t.co/2tS9uCNxuz"
2018-01-03 23:14:35+00:00,948694107777654784,Truk Semen Kecelakaan Jelang Exit Tol Tegal Parang Jakarta https://t.co/iMR77AomHM,Cement Truck Accident Before Exit of Tegal Parang Jakarta Toll Road https://t.co/iMR77AomHM
2018-01-03 23:26:09+00:00,948697016829276160,"Kecelakaan Mobil di KM 93 Cipali Arah Jakarta, Lalu Lintas Macet https://t.co/AQSKFzNQP5 https://t.co/y50wENPLx6","Car accident at KM 93 Cipali towards Jakarta, traffic jam https://t.co/AQSKFzNQP5 https://t.co/y50wENPLx6"
2018-01-03 23:29:40+00:00,948697903698079744,Di tol cikampek ada kecelakaan ya? Ini stuck ga jalan di jorr 😪😪😪 cc @TMCPoldaMetro,"There was an accident on the Cikampek toll road, right? This is stuck and doesn't work on Jorr 😪😪😪 cc @TMCPoldaMetro"
2018-01-03 23:37:19+00:00,948699826941775872,"@info -  Kecelakaan Mobil di KM 93 Cipali Arah Jakarta, Lalu Lintas Macet","@info - Car accident at KM 93 Cipali towards Jakarta, traffic jam"
2018-01-03 23:37:20+00:00,948699830678900743,@info -  Truk Semen Kecelakaan Jelang Exit Tol Tegal Parang Jakarta,@info - Cement Truck Accident Before Exit of Tegal Parang Jakarta Toll Road
2018-01-03 23:41:41+00:00,948700927682215937,LUCU Kecelakaan Yang Paling Ajaib Sepanjang Masa  https://t.co/d3fjO6u86n,FUNNY The Most Miraculous Accidents of All Time https://t.co/d3fjO6u86n
2018-01-03 23:43:23+00:00,948701355589369856,Kecelakaan speedboat Karangagung semalam. Belasan orang belum ditemukan.   Semoga selamat semua!  Utamakan... https://t.co/4o22S3D899,Karangagung speedboat accident last night. Dozens of people have not been found. Good luck everyone! Prioritize... https://t.co/4o22S3D899
2018-01-03 23:43:26+00:00,948701366372900864,"Melihat Kecelakaan, Kendaraan Mogok. Hub Info Tol &amp  Bantuan tol_mms.WA 081311581445 https://t.co/dIBLYf89j0","Seeing Accidents, Vehicles Breaking Down. Toll Info & Help Hub tol_mms.WA 081311581445 https://t.co/dIBLYf89j0"
2018-01-03 23:47:58+00:00,948702508171509760,Kecelakaan km 85 arah merak xenia merah maron nabrak jalur pembatas@tol_mms,Accident at km 85 in the direction of Merak
2018-01-03 23:51:57+00:00,948703509716729856,"Ini bukan kecelakaan "" Conan Edogawa","This wasn't an accident"" Conan Edogawa"
2018-01-04 17:31:15+00:00,948970090241843200,"Hujan, malam jumat, sendiri, pas2 lagi sudah kejadian org meninggal kecelakaan depan rumah.  Tp dikira mgkn klo main twitter ini bisa lari itu takut 😂😂😂","It was raining, Friday night, alone, just now someone died in an accident in front of the house. But thinking that if you play Twitter you can run away is scary 😂😂😂"
2018-01-04 18:31:58+00:00,948985370036719617,Video LUCU Kecelakaan Yg Sangat Koplak  https://t.co/qMeUFn1IUN,FUNNY Video of a Very Hilarious Accident https://t.co/qMeUFn1IUN
2018-01-04 18:34:34+00:00,948986024599814146,"01.34: @PTJASAMARGA : Kecelakaan #TolCkmpk di Karawang Timur KM 52 arah Jakarta, Kendaraan Truk Box di lajur kiri, dalam Penanganan Petugas Jasamarga. #ListenToElshinta https://t.co/UWzqdcl5sd","01.34: @PTJASAMARGA: #TollCkmpk accident in East Karawang KM 52 towards Jakarta, Box Truck vehicle in the left lane, being handled by Jasamarga Officers. #ListenToElshinta https://t.co/UWzqdcl5sd"
2018-01-04 18:54:20+00:00,948991000462090240,"Kecelakaan dan keadaan darurat medis tidak pernah liburan, dibutuhkan darah setiap menit, setiap hari dan sepanjang tahun. #bfojogja","Accidents and medical emergencies are never a holiday, blood is needed every minute, every day and all year round. #bfojogja"
2018-01-04 19:11:56+00:00,948995428346822656,LUCU Kecelakaan Yang Paling Ajaib Sepanjang Masa  https://t.co/h8zYo3pOvP,FUNNY The Most Miraculous Accidents of All Time https://t.co/h8zYo3pOvP
2018-01-04 19:34:11+00:00,949001029676249088,"Kecelakaan di Jalan Lintas Riau - Sumbar, 1 Tewas di Tempat, 2 Luka-luka https://t.co/GOeKpDarHG (https://t.co/f01GglUBSw)","Accident on the Riau - West Sumatra Cross Road, 1 Killed on the Spot, 2 Injured https://t.co/GOeKpDarHG (https://t.co/f01GglUBSw)"
2018-01-04 19:41:40+00:00,949002913614938112,Video LUCU Kecelakaan Yg Sangat Koplak  https://t.co/DmutbNzWtN,FUNNY Video of a Very Hilarious Accident https://t.co/DmutbNzWtN
2018-01-04 20:24:45+00:00,949013753131024384,"Kecelakaan Tahun 2017 di Sumbar, 538 Orang Tewas di Jalan https://t.co/3djeyIRHr2 via @terasminang","2017 Accident in West Sumatra, 538 People Died on the Road https://t.co/3djeyIRHr2 via @terasminang"
2018-01-04 20:34:34+00:00,949016224033198080,"Kecelakaan di Jalan Lintas Riau - Sumbar, 1 Tewas di Tempat, 2 Luka-luka https://t.co/8MH8ppKHbY ..","Accident on the Riau - West Sumatra Cross Road, 1 Killed on the Spot, 2 Injured https://t.co/8MH8ppKHbY .."
2018-01-04 20:34:36+00:00,949016231960440832,"Kecelakaan di Jalan Lintas Riau - Sumbar, 1 Tewas di Tempat, 2 Luka-luka https://t.co/7psTzPc0aj (https://t.co/lGquC4QU41)","Accident on the Riau - West Sumatra Cross Road, 1 Killed on the Spot, 2 Injured https://t.co/7psTzPc0aj (https://t.co/lGquC4QU41)"
2018-01-04 20:36:39+00:00,949016747067154432,"Kecelakaan di Jalan Lintas Riau - Sumbar, 1 Tewas di Tempat, 2 Luka-luka https://t.co/xruOhOKIaf (https://t.co/7O3UTvEnzt)","Accident on the Riau - West Sumatra Cross Road, 1 Killed on the Spot, 2 Injured https://t.co/xruOhOKIaf (https://t.co/7O3UTvEnzt)"
2018-01-04 20:51:34+00:00,949020504358137856,Daftar Penumpang Speedboat Nahas di Kecelakaan Banyuasin https://t.co/pW2pYXrsGb https://t.co/c3JCwHFm4B,List of Unlucky Speedboat Passengers in Banyuasin Accident https://t.co/pW2pYXrsGb https://t.co/c3JCwHFm4B
2018-01-04 20:54:19+00:00,949021193738293248,Kecelakaan di Cibanteng Proyek Korban Terlindas Truk Tangki Air -  Bogor Barat Online https://t.co/SFBjVH4Y0k,Accident in Cibanteng Project for Victims Run Over by Water Tank Trucks - West Bogor Online https://t.co/SFBjVH4Y0k
2018-01-04 21:10:11+00:00,949025189437689856,03:56 Kecelakaan Pick Up F 8018 GT &amp  Pemotor B 6568 EGS di TL Kodam Jl. Mayjen Sutoyo Jaktim &amp  sdh dlm penanganan Polri. https://t.co/D2UyKkMrKJ,"03:56 Accident of Pick Up F 8018 GT & motorbike B 6568 EGS at TL Kodam Jl. Major General Sutoyo, East Jakarta &amp; is already being handled by the National Police. https://t.co/D2UyKkMrKJ"
2018-01-04 21:23:10+00:00,949028453403078656,04.23: RT @TMCPoldaMetro : Kecelakaan Pick Up F 8018 GT &amp  Pemotor B 6568 EGS di TL Kodam Jl. Mayjen Sutoyo Jaktim &amp  sdh dlm penanganan Polri. #ListenToElshinta https://t.co/xdfV0AeSBN,"04.23: RT @TMCPoldaMetro : Accident of Pick Up F 8018 GT &amp Motorbike B 6568 EGS at TL Kodam Jl. Major General Sutoyo, East Jakarta &amp; is already being handled by the National Police. #ListenToElshinta https://t.co/xdfV0AeSBN"
2018-01-04 21:42:56+00:00,949033428271312896,"Kecelakaan Toyota Innova B 8482 WI &amp  Pejalan Kaki di dpn Grand Lucky Jl. Radio Dalam Jaksel, korban luka2 Irsan Pratama RA (27 tahun) &amp  sdh dlm penanganan Polri. https://t.co/5G3Jk1WWso","Toyota Innova B 8482 WI & Pedestrian Accident in front of Grand Lucky Jl. Radio Dalam South Jakarta, the injured victim was Irsan Pratama RA (27 years) & is already being handled by the National Police. https://t.co/5G3Jk1WWso"
2018-01-04 21:52:30+00:00,949035837903130625,"04.52: RT @TMCPoldaMetro : Kecelakaan Toyota Innova B 8482 WI &amp  Pejalan Kaki di dpn Grand Lucky Jl. Radio Dalam Jaksel, korban luka2 Irsan Pratama RA (27 tahun) &amp  sdh dlm penanganan Polri. #ListenToElshinta https://t.co/WuGITEjfE9","04.52: RT @TMCPoldaMetro : Toyota Innova B 8482 WI & Pedestrian Accident in front of Grand Lucky Jl. Radio Dalam South Jakarta, the injured victim was Irsan Pratama RA (27 years) & is already being handled by the National Police. #ListenToElshinta https://t.co/WuGITEjfE9"
2018-01-04 21:56:44+00:00,949036904573317120,"Sedikitnya 180 orang terluka, termasuk dua orang mengalami luka kritis akibat kecelakaan itu https://t.co/AnORq7G9QR","At least 180 people were injured, including two people who suffered critical injuries as a result of the accident https://t.co/AnORq7G9QR"
2018-01-04 21:59:43+00:00,949037652321304576,Sebuah mobil dan Pejalan Kaki Mengalami Kecelakaan di Jalan Radio Dalam Jaksel. Bagaimana kondisi terkini di sana? Yuk Mata-mata Kirim infonya ke https://t.co/yxfv7GD6uL https://t.co/exGMJAabLn,A car and pedestrian have an accident on Radio Road in South Jakarta. What are the current conditions there? Let's Spy Send the info to https://t.co/yxfv7GD6uL https://t.co/exGMJAabLn
2018-01-04 22:00:54+00:00,949037952771899392,"29. Selamat dari bahaya kecelakaan,ancaman pembunuhan, serta bentuk2 kejahatan yang tiba2 menghadang?https://t.co/em19bJEAXF","29. Safe from the dangers of accidents, threats of murder, and other forms of crime that suddenly come your way? https://t.co/em19bJEAXF"
2018-01-04 22:01:52+00:00,949038195085271041,LUCU Kecelakaan Yang Paling Ajaib Sepanjang Masa  https://t.co/aRPDyqg4zH,FUNNY The Most Miraculous Accidents of All Time https://t.co/aRPDyqg4zH
2018-01-04 22:06:26+00:00,949039345427607554,LUCU Kecelakaan Yang Paling Ajaib Sepanjang Masa  https://t.co/1LY1NUkvq7,FUNNY The Most Miraculous Accidents of All Time https://t.co/1LY1NUkvq7
2018-01-04 22:43:35+00:00,949048692933144578,"ada kecelakaan motor subuh tadi, yang bantu hanya ada beberapa orang, ada pejalan kaki yang lewat bawa betadine. Allâh Maha Baik ya.","There was a motorbike accident this morning, there were only a few people who helped, there were pedestrians passing by carrying Betadine. Allah is good, yes."
2018-01-04 22:51:51+00:00,949050771760332800,KSOP Palembang dan Tim SAR Masih Cari 11 Penumpang Kecelakaan Kapal Awet Muda di Palembang - Berita Trans https://t.co/W57oBmBshj lewat @beritatrans,KSOP Palembang and SAR Team Still Searching for 11 Passengers of the Awet Muda Ship Accident in Palembang - Berita Trans https://t.co/W57oBmBshj via @beritatrans
2018-01-04 23:16:09+00:00,949056889756598272,"#Berita Gilaa: Ada sbuah kecelakaan bus dgn korban 1 tewas, 2 luka brat, 3 luka ringan, 4 sehat 5 sempurna","#Crazy News: There was a bus accident with 1 dead, 2 seriously injured, 3 slightly injured, 4 healthy, 5 completely healthy"
2018-01-04 23:16:39+00:00,949057015925452800,"Kalau ini pernah kejadian 20 tahun lalu. sepupu gue yang kena penyakit langka meninggal di hari Jumat, gak lama mamanya (tanpa sakit). Dikuburinnya jadi satu lahat.  selang dua hari, tetangganya, bapak sama anak meninggal karena kecelakaan di Belawan. https://t.co/x12vOTBybb","If this had happened 20 years ago. My cousin who had a rare disease died on Friday, not long after his mother (without illness). Buried him into one grave. Two days later, his neighbor, father and son, died in an accident in Belawan. https://t.co/x12vOTBybb"
2018-01-04 23:22:00+00:00,949058360887754753,"#PDBAL Keluarga korban kecelakaan ""Speedboat"" yang hilang diperairan tanjung serai, Sungai Musi Kab. Banyuasin datangi RS Bhayangkara","#PDBAL Family of the victim of the ""Speedboat"" accident who disappeared in the waters of Tanjung Serai, Musi River, District. Banyuasin went to Bhayangkara Hospital"
2018-01-04 23:35:51+00:00,949061847981834240,"lagi di angkot trs tiba tiba macet. tumben bgt biasanya daerah sini jarang macet. eh ga taunya ada kecelakaan, rame bgt. korbannya meninggal dan di tutupin koran di pinggir jalan. merinding, innalilahi wainailaihi rajiun 😭","I was on the bus and suddenly there was a traffic jam. It's great that this area usually rarely has traffic jams. I didn't know there was an accident, it was so busy. the victim died and was covered in newspapers on the side of the road. goosebumps, innalilahi wainailaihi rajiun 😭"
2018-01-04 23:42:17+00:00,949063465511018496,LUCU Kecelakaan Yang Paling Ajaib Sepanjang Masa  https://t.co/uVGgOjrNgX,FUNNY The Most Miraculous Accidents of All Time https://t.co/uVGgOjrNgX
2018-01-04 23:43:06+00:00,949063669911928832,```Baygon vs Kompor Gas ❌♨♨❌♨♨ PENTING UTK DIBACA   Kecelakaan mengejutkan terjadi. Seorang ibu rumah tangga... https://t.co/6vn98VU1YO,```Baygon vs Gas Stove ❌♨♨❌♨♨ IMPORTANT TO READ A surprising accident occurred. A housewife... https://t.co/6vn98VU1YO
2018-01-04 23:51:58+00:00,949065900551909376,"Ini bukan kecelakaan "" Conan Edogawa","This wasn't an accident"" Conan Edogawa"
2018-01-04 23:56:36+00:00,949067069793931265,1 Penumpang Truk Asal Banjarnegara Tewas Kecelakaan di Tol Palikanci KM 201 https://t.co/LnkMiGv254 #infoCRB,1 Truck Passenger from Banjarnegara Dies in Accident on Palikanci KM 201 Toll Road https://t.co/LnkMiGv254 #infoCRB
2018-01-05 22:46:00+00:00,949411687412748288,4 Kendaraan Kecelakaan Beruntun di Tol Fatmawati Arah Serpong https://t.co/oQLpKoMHLG,4 Vehicle Accidents in a Row on the Fatmawati Toll Road in the direction of Serpong https://t.co/oQLpKoMHLG
2018-01-05 22:50:43+00:00,949412876107751424,"05.49 WIB #Kecelakaan_Japek di Karawang Barat KM 48 arah Jakarta, Kendaraaan Bus dan Kendaraan Bus di lajur 3/kanan, SELESAI Penanganan Petugas.","05.49 WIB #Japek_accident in West Karawang KM 48 towards Jakarta, Bus Vehicles and Bus Vehicles in lane 3/right, COMPLETE Handling by Officers."
2018-01-05 22:51:11+00:00,949412991459516416,Kecelakaan beruntun terjadi tol JORR  https://t.co/q9dbAlbI2o,Successive accidents occur on the JORR toll road https://t.co/q9dbAlbI2o
2018-01-05 22:52:33+00:00,949413337217028096,Kecelakaan beruntun terjadi tol JORR https://t.co/2RDjTulNxa,Successive accidents occur on the JORR toll road https://t.co/2RDjTulNxa
2018-01-05 22:55:40+00:00,949414119719014400,klik https://t.co/HPnyvdtVOP 4 Kendaraan Kecelakaan Beruntun di Tol Fatmawati Arah Serpong,click https://t.co/HPnyvdtVOP 4 Vehicle Accidents in a Series on the Fatmawati Toll Road in the direction of Serpong
2018-01-05 22:55:41+00:00,949414127130128384,"05.55: @PTJASAMARGA : Kecelakaan #TolCkmpk di Karawang Barat KM 48 arah Jakarta, Kendaraaan Bus dan Kendaraan Bus di lajur 3/kanan, SELESAI Penanganan Petugas. #InfoElshinta","05.55: @PTJASAMARGA: #TollCkmpk accident in West Karawang KM 48 towards Jakarta, Bus Vehicles and Bus Vehicles in lane 3/right, COMPLETE Handling by Officers. #InfoElshinta"
2018-01-05 22:56:46+00:00,949414399038631937,@info -  Kecelakaan beruntun terjadi tol JORR,@info - Successive accidents occurred on the JORR toll road
2018-01-05 22:58:09+00:00,949414744905175040,Ada Kecelakaan 2 Bus di KM 48 Tol Cikampek Arah Jakarta https://t.co/ThxIkcX9JZ,There was an accident with 2 buses at KM 48 of the Cikampek toll road towards Jakarta https://t.co/ThxIkcX9JZ
2018-01-05 22:58:10+00:00,949414751469260832,4 Kendaraan Kecelakaan Beruntun di Tol Fatmawati Arah Serpong https://t.co/XNfafyDwYU,4 Vehicle Accidents in a Row on the Fatmawati Toll Road in the direction of Serpong https://t.co/XNfafyDwYU
